No.,Labels,Tweets,Happiness,Sadness,Anger,Disgust,Surprise,Fear,Sentiment
1981,0,อยู่ๆก็นึกเรื่องเศร้าที่ไม่เคยเกิดขึ้น แต่เป็นเรื่องที่คิดว่ามันอาจจะเกิดขึ้นได้ แล้วก็ร้องไห้น้ำตาไหล นี่ฉันเป็น #โรคซึมเศร้า  รึเปล่านะ 😭,0,1,0,0,1,1,2
1982,0,เห็นนางอับไอจีนางก็ไม่ได้คิดไรนิก็ไลค์ปกติไม่ได้อ่าน แต่พอเห็นคนอับรูปเยอะก็แบบ ฝ่าบาทเป็นไรวะ สรุป อห.ช็อคมาก 🥺 #Rip,0,0,0,0,1,0,2
1983,0,คนที่หนูรักใจร้ายกับหนูหมดเลยแล้วหนูไว้ใจใครได้บ้างหนูเหลือใครบ้างได้แต่ตั้งคำถามกับตัวเองบ่อยๆว่าทำไม ทำไมแม่เปลี่ยนไปไม่เหมือนตอนที่หนูยังเด็กๆเลย ไม่ว่าแม่จะเปลี่ยนไปแค่ไหนหนูยังเหมือนเดิมนะยังเป็นเด็กน้อยของแม่คนเดิมแค่ตอนนี้แค่ใจหนูมันอ่อนแอกว่าตอนเด็กๆ #โรคซึมเศร้า,0,1,0,1,1,0,2
1984,0,รู้แหล่ะว่าเก็บตัวกว่าก่อน  รู้แหล่ะว่าเงียบกว่าเดิม  จะให้เป็นตัวตลกต่อก็ไม่ไหว  #โรคซึมเศร้า,0,1,0,0,0,0,2
1985,0,อยากให้ถึงตอนกลางคืนเร็วๆจัง วันนี้มีรางวันสำหรับคนเก่งด้วยแหละ อดทนหน่อยนะ :) #โรคเครียด #ภาวะซึมเศร้า,1,0,0,0,0,0,0
1986,0,ถ้าพ่อกับแม่หย่ากันนี่ควรจะไปอยู่กับใครดีกว่าครับ  พ่อ อยู่ด้วยก็มีแต่ทำร้าย แล้วก็ไม่เคยมีตัวตน แต่เค้าก็ดูแลเราเพราะหน้าที่พ่อ  แม่ อยู่ด้วยก็ไม่สบายใจ ปวดหัว ชอบทะเลาะกันกับยาย  คือส่วนตัวอยากอยู่คนเดียวมากกว่า แต่เราก็เด็กอยู่นั่นแหละนะ  #ปัญหาครอบครัว #โรคซึมเศร้า,0,1,0,1,0,1,2
1987,0,จะให้เอาอะไรมาดีขึ้น เอะอะทะเลาะเอะก็โมโห ต้องรองรับอารมณ์แบบนี้อีกนายแค่ไหน #บันทึกของเบ้อ #โรคซึมเศร้า,0,1,0,0,0,0,2
1988,0,คุณคนเก่งของเราอย่าลืมพักผ่อนกันด้วยนะคะ #โรคซึมเศร้า,1,0,0,0,0,0,1
1989,0,ครอบครัวทะเลาะกันเป็นไรที่ทำไงก็ไม่ชินสักที เราต้องสู้สิเนอะ #ปัญหาครอบครัว,0,1,0,0,0,0,0
1990,0,เกลียดเวลาที่มีคนบอกว่าการคิดจะฆ่าตัวตาย = การคิดสั้น #โรคซึมเศร้า,0,1,1,1,0,0,2
1991,0,สมเด็จพระราชาธิบดีทีชัลลา แห่งราชอาณาจักรวากานดา เสด็จสวรรคต  .  ทรงพระแข็งแกร่งมาก ขนาดเป็นมะเร็งลำไส้ระยะ 3 ยังสู้มาได้ตั้ง 4 ปี แถมแสดงหนังได้อีก #RIP,0,0,0,0,1,0,2
1992,0,ด่วน! แชดวิก โบสแมน นักแสดงนำ Black​Panther เสียชีวิตแล้ว จากมะเร็งลำไส้ใหญ่​ #ข่าวช่องวัน #ช่องวัน31 #RIP #chadwickboseman #blackpanther,0,0,0,0,0,0,0
1993,0,สุดท้ายก็ชินและชาไปเอง...  #โรคซึมเศร้า,0,1,0,0,0,0,2
1994,0,ตอนที่อยู่คนเดียวในบ้านมันทำให้คิดด้านลบเยอะเลย​ #โรคซึมเศร้า,0,1,0,0,0,0,2
1995,0,ทำไงดีตอนนี้อยู่ในโหมดลงโทษตัวเองและทำให้ตัวเองไม่สมควรมีความสุข เพราะคิดว่าไม่ได้งานสักทีตอนนี้ไม่สมควรมีความสุข #โรคซึมเศร้า,0,1,0,1,0,0,2
1996,0,ทำไมต้องตะโกนด้วย คุณก็รู้ว่ามันทำให้ฉันตกใจ ฉันกลัว ฉันไม่ชอบ แค่นี้ทำให้ไม่ได้เลยหรอ  #โรคซึมเศร้า,0,0,1,0,0,1,2
1997,0,หมอให้หาข้อดีวันละ 1 ข้อ วันนี้ได้คำตอบละ เราแต่งmood and tone รูปได้    ความสุขเริ่มได้จากตัวเรา  #โรคซึมเศร้า,1,0,0,0,0,0,1
1998,0,คุณบอกทำไมฉันไม่ไปอยู่ข้างนอกคนเดียว  ถ้าฉันมีเงินฉันคงไม่อยู่กับคุณหรอก ฉันคงหนีไปนานแล้ว  #โรคซึมเศร้า,0,1,1,1,0,0,2
1999,0,ไม่อยากไปหาหมอ #โรคซึมเศร้า,0,1,0,0,0,1,2
2000,0,คือเวลาดิ่งมันไม่ใช่ดิ่งแค่เรื่องที่เจอตรงนั้นเรื่องเดียว เหมือนเรื่องทุกอย่างที่เรากดมันไว้ก็ระเบิดออกมาพร้อมกัน มันเลยเป็นอะไรที่เสียใจ เสียใจมาก ๆ ร้องไห้แบบไม่สนใจอะไร คือ ณ ตอนดิ่งมันแย่มาก ๆ อ่ะ #โรคซึมเศร้า,0,1,0,0,0,0,2
2001,0,เราคิดว่ามันโอเคแล้ว​ เราดูแลตัวเองได้​ ไม่ต้องหาหมอหรอก​ เพราะที่ผ่านมาเราก็ฮีลตัวเองมาตลอด​ แต่ไม่​ มันแย่ขึ้นมากๆ​ #โรคซึมเศร้า,0,1,0,0,0,1,2
2002,0,เหนื่อยใจจัง รักกันพอวันนึงก็หมดใจกันสุดท้ายก็ต้องมีคนนึงต้องเสียใจ  คนที่ไม่หมดใจกันรักกันไปจนแก่เฒ่านี้น่าอิจฉาเนอะ  #โจทย์นี้ยากเพราะไม่ได้เรียนจิตวิทยารู้งี้เลือกเสรีแล้ว #เครียด,0,1,0,0,0,0,2
2003,0,กว่าจะใช้ชีวิตผ่านไปได้แต่ละวัน   #โรคซึมเศร้า,0,1,0,0,0,0,2
2004,0,เขาคิดแต่ความรู้สึกตัวเอง เขาคิดว่าฉันทำเขาเจ็บปวด เขาคิดแบบนั้นมาเสมอ เพราะจริงๆเขาคงแค่รักตัวเอง เขาบอกกับทุกๆคนว่าเขาทำทุกอย่างเพื่อฉัน สุดท้ายเขาก็พูดว่าเขาเหนื่อยเพราะ ฉัน  #โรคซึมเศร้า,0,1,0,1,0,0,2
2005,1,วันไหนฉันจะหายไป  #โรคซึมเศร้า,0,1,0,0,0,0,2
2006,0,มีใครอยากเป็นเพื่อนกับเรามั้ย รึว่าเราควรอยู่คนเดียว #โรคซึมเศร้า,0,1,0,0,0,0,2
2007,0,อะไรอีก อีกแล้วหรอ วนอยู่อย่างนั้นน่ะ #โรคซึมเศร้า,0,1,0,0,0,0,0
2008,0,สาเหตุของความอ้วนคือกินยาซึมเศร้าเปลี่ยนตัวยาตอนที่ดาวเสาร์  rest ไปนั่นแหละ แล้วตอนนี้น้ำหนักขึ้นมา25กิโลแล้ว ตัวเป็นตึกเลย😭 #โรคซึมเศร้า,0,1,0,0,0,0,2
2009,0,ไม่ได้อยู่คนเดียวบนโลก แต่อยู่บนโลกที่โคตรโดดเดี่ยว #โรคซึมเศร้า,0,1,0,0,0,0,2
2010,0,ก็ไม่รู้ทำไม รับฟังคนอื่นได้ แต่ให้คนอื่นมาฟังเรื่องตัวเองไม่ได้ บางทีมันคงโหดร้ายเกินไป แคร์เค้ามากพอเจอพูดสวนมาว่าคิดว่าเค้าก็แคร์เราเหรอ บอกตรงๆไปต่อไม่ถูก โดนโกหกซ้ำๆบ่อยมั้ง เลยไม่ไว้ใจใคร  #โรคซึมเศร้า,0,1,0,0,0,0,2
2011,1,ยมบาลและเทวดาโปรดให้อภัยในสิ่งที่ลูกกำลังจะทำด้วย​ โปรดให้วิญญาณ​ของ​ลูกสลายหายไปและไม่ทุกข์​ทรมาน​เหมือนกับที่ตอนมีชีวิต​เคยเจอด้วยเถอะ  #ซึมเศร้าเพื่อนรัก​#ลาก่อน,0,1,0,0,0,0,2
2012,0,การกลั้นน้ำตาไม่ให้ไหลต่อหน้าคนอื่น มันทรมารมากเลยนะเว้ย #โรคซึมเศร้า,0,1,0,0,0,0,2
2013,0,ไม่น่ารัก เเต่ก็รักหน่อยไม่ไดัหรอ 😞💛  #ไม่น่ารักหรือป่าว #เหนื่อยกับชีวิต   #รักแท้หรือแค่สงสาร,0,1,0,0,0,0,2
2014,0,และร่วงลงพร้อมร่างเด็กหญิง เช้าวันใหม่เด็กหญิงไปรร.เพื่อนๆต่างถามว่าขาเป็นอะไรเด็กหญิงยิ้มเหมือนอย่างเคยก่อนจะตอบเพื่อนไปว่าแค่ลื่นล้มน่ะ ไม่ต้องห่วง #โรคซึมเศร้า,0,1,0,0,0,0,2
2015,0,คนที่คุณต้องการไม่ใช่คนที่energyบวก สว่างจ้าเหมือนพระอาทิตย์ หรือคนติดลบที่เอาแต่บอกว่าให้คุณตายๆไปซะ แต่เป็นคนที่ยินดีจะสวมรองเท้าคู่เดียวกับคุณ(put themselves in your shoes) #โรคซึมเศร้า,0,1,0,0,0,0,1
2016,0,พี่วอร์เคยพูดว่าอยากติดอยู่ในป่าแล้วเอาชีวิตในรอด ตอนนี้เราที่กำลังสู้กับโรคซึมเศร้า ก็เปรียบเหมือนติดอยู่ในป่า  แต่เสียงพี่วอร์ บอกฉันเสมอว่า เกิดมาทั้งทีสู้หน่อยสิว่ะ ตอนนี้เรากำลังสู้กำลังมันอยู่ เราจะไม่ยอมเเพ้เราจะหาทางออกให้เจอ #โรคซึมเศร้า #warwanarat @warwanaratขอบคุณนะพี่,1,0,0,0,0,0,1
2017,0,สวัสดีค่ะเพื่อนๆที่ตอนนี้กำลังมีปัญหาแล้วต้องการคนรับฟังเราก็เป็นหนึ่งในนั้นเหมือนกันค่ะนี่เป็นแอปที่เราเจอคนแนะนำในทวิตในนี้มีคุณหมอหลายคนเลยค่ะปรึกษาได้ฟรีสามครั้งต่อเดือนแหนะคุณหมอเขารับฟังเราดีมากๆเลยค่ะสุดท้ายนี้คือขอบคุณที่ทำแอปนี้ขึ้นมานะคะ #โรคซึมเศร้า #ปรึกษาปัญหาชีวิต,1,0,0,0,0,0,1
2018,0,#โรคซึมเศร้า   ทำไม อะไร อย่างไร ?  มาแลกเปลี่ยนกำลังใจมุมมอง  และประสบการณ์จากโรคซึมเศร้า  ปล. เลือกเอาไปปรับใช้ผมแค่มาแลกเปลี่ยน  แนะนำทางที่ดีที่สุดคือไปพบจิตแพทย์นะครับ  อย่ายอมแพ้ จากหนึ่งกำลังใจ  ขอบคุณครับ    https://t.co/EfoXtCgAHV,1,0,0,0,0,0,1
2019,1,ไม่รู้ทำไม.. ถึงรู้สึกได้ยินเสียงในหัวบอกให้ไปตายทุกที #อยากตาย,0,1,0,0,0,0,2
2020,0,คนที่บอกว่าจะอยู่ข้างๆ ทำไมตอนนี้ ตอนนี้เราไม่ไหวจนมันระเบิดออกมา ถึงมีเเค่เราคนเดียว คนเดียวเท่านั้น  #โรคซึมเศร้า,0,1,0,1,0,0,2
2021,0,เสียงกรี๊ดร้องไห้ที่เบาที่สุด #โรคซึมเศร้า,0,1,0,0,0,0,2
2022,0,คนโดนเมินมันเหนื่อยนะเว้ย😢  #ซึมเศร้า,0,1,0,0,0,0,2
2023,0,คือเเบบเเค่ความเเน่ใจว่าเขาจะพาไปมั้ยเขายังไม่มีให้เลยคือถ้าจะให้ตั้งเเล้วไปเองบอกมาเลยก็ได้จะให้มานั่งรอนั่งให้ความหวังทำไมว่าจะพาไปเเม่งเป็นเเบบนี้ทุกครั้งจะไปพน.เเล้วเขายังไม่ทำอะไรเลยโทรขอคิวหารพ.ไม่ทำไรเลยเว้ยนี่หรอวะที่บอกเป็นห่วงเเย่ชห.เลยเราเนี่ย  #โรคซึมเศร้า,0,1,1,1,1,0,2
2024,0,เห้อ มันเกือบดีแล้วจริงๆ  #โรคซึมเศร้า,0,1,0,0,0,0,2
2025,1,ความสดใสในตัวเริ่มหายไปกับกาลเวลา ไม่รู้สึกสนุก ดีใจ ยินดีกับอะไรทั้งสิ้น เหนื่อยแล้ว เมื่อไหร่ตัวฉันจะหายไปจากโลกนี้สักที #โรคซึมเศร้า,0,1,0,0,0,0,2
2026,1,ดูดบุหรี่ กินเหล้า เล่นยาทำมาหมดแล้ว สุดท้ายก็ไม่เห็นจะมีความสุข หรือความสุขเดียวที่เรามีได้คือความตายกันนะ #โรคซึมเศร้า,0,1,0,0,0,0,2
2027,0,"คนเรา... เวลาจะตั้งใจเริ่มทำสิ่งใดสิ่งนึง  ก็ต้องการ ' ก ำ ลั ง ใ จ ' จากคนใกล้ตัว  ไม่ใช่   ..ค ำ ด่ า , ค ำ ดู ถู ก , ค ำ เ ห ยี ย ด..    แล้วกูจะเอากำลังใจที่ไหนไปตั้งใจทำวะ                     (╥﹏╥)    #เมจเสจอินไมน์ด #แคปชั่น #เหนื่อยใจ #ร้องไห้ #เศร้า #กำลังใจ #เสียใจ   #เจ็บ",0,1,0,0,0,0,2
2028,0,บางทีมันก็เหนื่อย ท้อ นอยนะที่เราพยายามมากทุ่มมากับสิ่งนั้นที่มันไม่ใช่ทางเราเเต่ต้องทำเเละเขาไม่ได้เห็นเราในสายตาเลยเรารู้สึกเราพยายามที่จะเข้าใจเเต่มันก็ผิดไปหมดเราไม่สามารถตามใจเดาใจคุณได้ตลอดเเต่เรารู้ตัวเราเสมอว่า ณ เวลานี้เราทุ่มกับสิ่งนี้มากที่สุดเเล้ว #เหนื่อยกับชีวิต,0,1,0,1,0,0,2
2029,0,เปรียบเทียบตัวเองกับคนอื่น แล้วก็มานั่งดิ่ง แย่ที่สุดเลยตัวฉัน  #โรคซึมเศร้า,0,1,0,0,0,0,2
2030,0,รอยแผลมันย้ำเตือนกับเราเสมอ #โรคซึมเศร้า,0,1,0,0,0,0,2
2031,1,จากที่ไม่ไหวก็ใกล้ตายแล้ว #โรคซึมเศร้า,0,1,0,1,0,0,2
2032,0,วันนี้เป็นวันที่รู้สึกแย่มากๆเรื่องมีอยู่ว่าเราไปค้นกระเป๋าพ่อเพื่อจะหามีดแต่ดันพบยารักษาซึมเศร้ากับยานอนหลับที่เป็นชื่อพ่อปกติพ่อมีอะไรจะบอกกับเราตลอดแต่ไม่คิดว่าพ่อจะปิดเรื่องที่พ่อเป็นซึมเศร้าไม่รู้ว่าพ่อเป็นมานานเท่าไหร่เเล้วแต่พ่อไม่เคยแสดงอาการอะไรให้เราเห็นเลย #โรคซึมเศร้า,0,1,0,0,1,1,2
2033,0,กว่าจะผ่านไปแต่ละวัน ทำไมเหนื่อยจัง เรื่องราวในหัวมากมาย ไม่รู้จะเริ่มจากจุดไหนดี สับสน เบลอไปหมด อยากจะตายให้ได้เลย ทำไมต้องเป็นแบบนี้ รู้ไหมว่าใช้ชีวิตลำบาก รู้ไหมว่ามันคลั่ง รู้ไหมว่ามันเหนื่อยกับการแสร้งยิ้ม   #ซึมเศร้า   #ซึมเศร้าเพื่อนรัก   #โรคซึมเศร้า  #เสียงกระซิบจากความมืด,0,1,0,0,0,0,2
2034,0,#โรคซึมเศร้า  ยิ้มให้กันนะในเพลงนี้  ผมอาร์มนะครับ  😊🙏💯  เพลงกอดใจ​ จะมากอดคุณ  ผมมาเป็นคนที่รับฟังด้วยเพลงนี้  ตัวคุณมีค่าที่สุด หวังว่าพวกคุณ  จะได้ยินเพลงนี้จากผมนะครับ  ผมส่งต่อทุกวันให้ทุกคนเลยครับ  กอดใจ    ไม่มีใครอยากป่วยแน่ๆ  กอดตัวเองไปพร้อมกับหัวใจ    https://t.co/tlGvNvIDAz,1,0,0,0,0,0,1
2035,0,ขอกำลังใจโหน่ยยย🥰💞  กดดันมากตอนนี้ไม่รู้จะทำอะไรยังไงก็ลังเลทุกอย่างเลย สับสน ไม่รู้เป็นอะไรตาบวมหมดเเล้ว #เศร้า  #โรคเครียด #โรคซึมเศร้า,0,1,0,0,0,0,0
2036,1,ถ้ากูตาย แม่เสียดายเงิน ไม่ได้เสียดายกู แม่เคยเอาไปบ่นกับป้า #โรคซึมเศร้า,0,0,1,0,0,0,2
2037,0,อยากเมคเฟรนค่ะ เราอยากมีเพื่อน  #โรคซึมเศร้า,0,1,0,0,0,0,0
2038,0,อยากจะบอกว่าเค้าเป็นกำลังใจให้นะ ใครอยากระบาย ระบายได้เลย เค้าอยู่ตรงนี้เสมอนะ #ซึมเศร้า,1,0,0,0,0,0,1
2039,1,ทำร้ายตัวเองทีไร แม่จับได้อีกแล้ววว จับได้ทุกครั้งง😞มีวิธีทำร้ายตัวเองไม่ให้พ่อแม่ไม่รู้มั้ยง่ะ._. #โรคซึมเศร้า,0,1,0,0,0,1,2
2040,0,"ชัดๆแบบนี้ดีหน่อย จะอวยว่าหล่อ😁😆    "" รูปชัดก็มี รูปนี้ดี ชิมิ 😂❤️ #ฝึกคล้องจองใหม่แปป #ห่างหายไปนาน  #เศร้า 😭 ""  #เจมส์จิ #jirayu_jj #jamesjigallery   Cr.สุดหล่อ",1,0,0,0,0,0,1
2041,0,เคยคิดว่าตัวเองดีขึ้นแล้ว มีความสุขขึ้น เจอเพื่อนใหม่ สังคมใหม่ๆ จนวันนึงถึงได้รู้สึกตัวว่าที่ผ่านมาก็แค่ภาพลวงตาที่สร้างขึ้นมาเอง     #โรคซึมเศร้า,0,1,0,0,0,0,2
2042,0,ลองมานับๆดูว่าเหลือใครในชีวิตบ้าง #โรคซึมเศร้า,0,1,0,0,0,0,2
2043,0,#โรคซึมเศร้า ร้องไห้ทั้งวันแล้ว,0,1,0,0,0,0,2
2044,0,คือเราอยากลองไปหาหมอ เพราะเรากลัวเราเป็นโรคซึมเศร้า อาการเราคือร้องไห้ทุกวัน ทุกเช้าทุกเที่ยงทุกเย็น คิดมาก คิดเยอะ กลัวทุกอย่างเลย เราไม่รู้จะเริ่มยังไงปรึกษาใครเรากลัวพ่อแม่ด่าเพราะพ่อแม่เราไม่อินกับโรคแบบนี้ เราควรทำไงดีคะ #โรคซึมเศร้า,0,0,0,0,0,1,2
2045,0,คำพูดจากเพื่อนสนิท):   #โรคซึมเศร้า,0,0,0,0,0,0,0
2046,0,กูทำอะไรผิดนะ ทำไมถึงเป็นแบบนี้ #โรคซึมเศร้า,0,1,0,0,0,0,2
2047,0,ชีวิตมีแต่เรื่องวุ่นวาย  พบเจอแต่เรื่ิองเฮงซวย  พบแต่เรื่องที่คิดว่าการรับฟัง  เป็นเรื่องสำคัญ  ทำแต่เรื่องเห็นแก่ตัว  และสุดท้ายมันก็วิ่งผ่านหน้าเราไป #โรคซึมเศร้า,0,1,1,0,0,0,2
2048,0,บอกตัวเองตลอดจะทนเท่าที่ทำได้ล่ะกัน😌🙂#โรคซึมเศร้า,0,1,0,0,0,0,0
2049,0,บอกเค้าไปเเล้วมันไม่ได้โล่งเหมือนที่คิดไว้เลย มันเหมือนครึ่งๆกลางๆ สรุปเเล้วกูเป็นอะไร เครียดการเรียนก็ไม่ ครอบครัวก็ไม่ เเล้วสรุปเเล้วกูเป็นอะไรกันเเน่วะ #ซึมเศร้า,0,0,0,1,1,0,2
2050,1,คนเป็นซึมเศร้าและไบโพลาร์อยากมีเพื่อนบ้างไม่ได้เหรอ พอรู้ว่าเป็นทุกคนก็ไม่คุยกับเราโดนบุลลี่ เราเล่นทวิตเพื่อจะได้มีเพื่อน ทวิตเป็นโลกอีกใบของเรา เราอยากมีเพื่อนที่คุยแล้วเป็นกำลังใจเปนความสบายใจ เพราะในชีวิตจริงผมกรีดข้อมือนับไม่ถ้วนพยายามฆ่าตัวตาย  #ซึมเศร้าเพื่อนรัก #ซึมเศร้า,0,1,0,1,0,0,2
2051,1,ถ้าวันนึงเราไม่อยู่ โปรดรับรู้ความเจ็บปวดทั้งหมดที่เรามี ความเจ็บปวดของการกระทำและคำพูดของทุกคนในครอบครัวที่ได้ทำกับเราไว้ #โรคซึมเศร้า,0,1,0,0,0,0,2
2052,0,เราตอบแชตเขาภายใน 1 นาที เขาตอบแชตเราภายใน 1 ชั่วโมง :'(  #เศร้า   #อกหัก   #แคปชั่น,0,1,0,0,0,0,2
2053,0,พรุ่งนี้นัดกับหมอไว้ แต่ฉันไม่อยากไปอีกแล้ว คงตื่นขึ้นมาวันนี้วันสุดท้ายแล้ว มีใครอยากคุยด้วยไหม เล่าอะไรให้ฟังก็ได้   #โรคซึมเศร้า,0,1,0,0,0,0,2
2054,0,กินครั้งที่สอง กินมากกว่าครั้งแรก แต่ก็ยังรอดตายมาเพราะไม่ได้ทิ้งแผงยาที่แกะไว้ เฮ้อออ ไม่ได้กินเพื่ออยากตายนะ กินเพื่อให้ลืมความรู้สึกที่จุกอยู่ในอกต่าหาก #โรคซึมเศร้า,0,1,0,0,1,1,2
2055,0,โครตเกลียดตัวเองเวลาเศร้า ชอบทำตัวเหมือนมีความสุข #ซึมเศร้า #ซึมเศร้าเพื่อนรัก,0,1,0,0,0,0,2
2056,0,"🔬sาคาน้ำมัuกัญชา(เข้มข้น) 🍃   5cc. 9OO฿ 10cc.1,55O฿   สนใจสoบถามsายaะเอียดDM  (ส่งจริงมีรีวิว)❗️❗️  Line : @yiy2363y  FB : น้ำมันกัญชาCannabidoil  #กัญชา #ขายกัญชา #กัญชาออแกนิค #กัญชาอัดแท่ง #น้ำมันกัญชา #สายเขียว #ซึมเศร้า #รักษามะเร็ง  #กัญชาเชียงใหม่ #กัญชาออแกนิค. #กัญชากรุงเทพ",0,0,0,0,0,0,0
2057,0,ถามตัวเองทุกวัน ว่าจะทนได้ถึงเมื่อไหร่ #เสียงกระซิบจากความมืด,0,1,0,0,0,0,2
2058,0,ขอให้วันนี้เป็นวันที่ดีสำหรับทุกคนนะ #โรคซึมเศร้า,1,0,0,0,0,0,1
2059,0,หายไปก็ไม่เห็นมีเพื่อนคนไหนตามหนิ ฉันมันเหมือนละอองอากาศตั้งแต่แรกอยู่แล้วแหละ ช่างเถอะ #โรคซึมเศร้า,0,1,0,1,0,0,2
2060,0,#RIP #โรเบิร์ตสายควัน ขอบคุณรอยยิ้มและเสียงหัวเราะ มุขตลกที่ไม่เหมือนใคร,0,1,0,0,0,0,0
2061,1,ไม่อยากลืมตาเลย #โรคซึมเศร้า,0,1,0,0,0,0,2
2062,0,มันควบคุมไม่ได้อีกแล้ว #โรคซึมเศร้า,0,1,0,0,0,0,2
2063,0,ทำไมต้องมีความสุขต่อหน้าคนอื่นตลอดเวลา.  #เศร้า,0,1,0,0,0,0,2
2064,0,เริ่มเฉยๆกับหลายๆอย่างแล้ว เพราะเรามีเป้าหมายที่ชัดเจนมากพอ อีกนิดนะ มันจะจบแล้ว #โรคซึมเศร้า,0,1,0,0,0,0,2
2065,0,วันนี้ของทุกคนเป็นยังไงบ้างคะ ผ่านไปได้ด้วยดีเลยใช่ไหม มาเม้นบอกกันได้เลยนะ #โรคซึมเศร้า #โรคเครียด,1,0,0,0,0,0,1
2066,0,ทุกอย่างมักจะเริ่มจากแผลเล็กๆก่อนแล้วก็ค่อยๆสะสมไปจนมันรักษาไม่หายเหมือนแผลใจไง🙂#โรคซึมเศร้า,0,1,0,0,0,0,2
2067,0,เพื่อนคนนึงชอบแชทบอกว่าทุกคนในกลุ่มชอบเมินแชทของตัวเอง แต่ไม่เลยแชทของตัวเรานี่แหละที่ทุกคนเมินไม่อ่านไม่ตอบ แต่เราไม่ได้พูดอะไรพยายามหลอกตัวเองไปวันๆ #ซึมเศร้า,0,1,0,0,0,0,2
2068,0,มันก็แบบมีอารมณ์ที่เครียดๆเศร้า ก็ซื้อดหล้าเอย สปายเอย มากิน แบบเมากริ่มๆก็เริ่มร้องไห้ คุยกับตัวเองระบายออกมา แต่ตอนเช้ามานี่โคตรจะปวดหัวเลย #โรคซึมเศร้า,0,1,0,0,0,0,2
2069,0,มันเหนื่อย มันท้อไปหมดเลย เหนื่อยจนร้องไห้ออกมาแล้ว #โรคซึมเศร้า,0,1,0,0,0,0,2
2070,0,ไม่ว่าช่วงเวลานั้นจะดีแค่ไหน พรุ่งนี้มันก็ก็เป็นแค่ความทรงจำ #เศร้า #แย่ #เหงา #แคปชั่น,0,1,0,0,0,0,2
2071,0,“เครียด โกรธ วิตกกังวล ตัวเราจัดการได้” ของนานมีบุ๊คส์ https://t.co/APCaBfHkE0   #newsplusTH #ซึมเศร้า #นานมีบุ๊คส์ #โกรธ,0,0,0,0,0,0,0
2072,0,โครตไม่ชอบตอนที่พ่อแม่ทะเลาะกันมากๆเลย #โรคซึมเศร้า,0,1,0,0,0,0,2
2073,0,โลกใบนี้มันใจร้ายเนอะ เป็นไปได้ก็อยากให้โลกใบนี้ใจดีกับคุณมากๆเลยนะ #โรคซึมเศร้า,0,1,0,0,0,0,0
2074,0,การที่เราทำสิ่งดีๆให้แล้วได้รับคำพูดแย่ๆกลับมา...แล้วพอเราไม่อยากทำให้แล้วเท่ากับว่าเราเห็นแก่ตัวก็ได้หรอ คำพูดแย่ๆของคุณทุกคำทำให้เราเป็น #โรคซึมเศร้า  จนทุกวันนี้ ครอบครัวเขาทำกันแบบนี้หรอ,0,1,1,1,0,0,2
2075,0,เหนื่อยจะพูดแล้วอะ บังคับอะไรกันนักวะ กับพี่เคยบังคับเขาเคยคาดหวังเคยกดดันขนาดนี้มั้ย #โรคซึมเศร้า,0,0,1,0,0,0,2
2076,0,เบื่อโลกใบนี้......#โรคซึมเศร้า,0,1,0,1,0,0,2
2077,0,เราพอแล้ว..พร้อมทิ้งทุกอย่างจากโลกใบนี้แล้ว..ขอให้ทุกคนมีความสุขในวันที่เราไม่อยู่นะ😊😊 #ปัญหาครอบครัว #โรคซึมเศร้า,0,1,0,0,0,0,2
2078,0,ก็ต้องยอมเสียเค้าไป ก่อนที่วันนึงเราจะไม่มีค่าอารัยเลย 😢    #signalRea 💋 #เศร้า,0,1,0,0,0,0,2
2079,0,บางทีก็ไม่รู้ว่าอยู่กับใครแล้วมีความสุข...#ซึมเศร้า #ครอบครัว,0,1,0,0,0,0,2
2080,0,ทำไมพื้นที่ระบายของเราไม่ใช่คนที่เรารักหรือไว้ใจ ทำไมกลับต้องเป็นในนี้ #โรคซึมเศร้า,0,1,0,0,1,0,2
2081,0,เหนื่อย กดดัน เอาง่ายๆ อยากตาย #โรคซึมเศร้า,0,1,0,0,0,0,2
2082,0,แยกไม่ออกว่าตายจริงๆเป็นยังไงแล้ว แค่นี้เหมือนตายทั้งเป็นแล้ว #โรคซึมเศร้า,0,1,0,1,0,0,2
2083,0,เหนื่อย​เหมือนกัน​นะ​บ้าง​ที​ #ท้อ  #เหนื่อยกับชีวิต,0,1,0,0,0,0,2
2084,0,กอดเราหน่อยได้มั้ยคะ กดเฟบ กดอะไรก็ได้ เสียงในหัวมันไม่อยากอยู่ต่อแล้ว แต่เรายังมีความฝันที่อยากอยู่ต่อจนได้เป็นครูอย่างที่ฝัน เรากลัวใจตัวเองค่ะ #โรคซึมเศร้า,0,1,0,0,0,1,2
2085,1,ทุกอย่างล้วนมีตอนจบ #โรคซึมเศร้า,0,1,0,0,0,0,2
2086,0,"🔬sาคาน้ำมัuกัญชา(เข้มข้น) 🍃   5cc. 9OO฿ 10cc.1,55O฿   สนใจสoบถามsายaะเอียดDM  (ส่งจริงมีรีวิว)❗️❗️  Line : @yiy2363y  FB : น้ำมันกัญชาCannabidoil  #กัญชา #ขายกัญชา #กัญชาออแกนิค #กัญชาอัดแท่ง #น้ำมันกัญชา #สายเขียว #ซึมเศร้า #รักษามะเร็ง  #กัญชาเชียงใหม่ #กัญชาออแกนิค. #กัญชากรุงเทพ",0,0,0,0,0,0,0
